instance,lable,predicted,correctness
310,-1,-1,0.9067524115755627
311,-1,-1,0.907051282051282
312,-1,-1,0.9073482428115016
313,-1,-1,0.9076433121019108
314,-1,-1,0.9079365079365079
315,-1,-1,0.9082278481012658
316,-1,-1,0.9085173501577287
317,-1,-1,0.9088050314465409
318,-1,-1,0.9090909090909091
319,-1,-1,0.909375
320,-1,-1,0.9096573208722741
321,-1,-1,0.9099378881987578
322,1,-1,0.9071207430340558
323,-1,-1,0.9074074074074074
324,-1,-1,0.9076923076923077
325,-1,-1,0.9079754601226994
326,-1,-1,0.908256880733945
327,-1,-1,0.9085365853658537
328,-1,-1,0.9088145896656535
329,-1,-1,0.9090909090909091
330,-1,-1,0.9093655589123867
331,-1,-1,0.9096385542168675
332,-1,-1,0.9099099099099099
333,-1,-1,0.9101796407185628
334,-1,-1,0.9104477611940298
335,-1,-1,0.9107142857142857
336,-1,-1,0.9109792284866469
337,-1,-1,0.9112426035502958
338,-1,-1,0.911504424778761
339,-1,-1,0.9117647058823529
340,1,-1,0.9090909090909091
341,-1,-1,0.9093567251461988
342,1,-1,0.9067055393586005
343,-1,-1,0.9069767441860465
344,-1,-1,0.9072463768115943
345,-1,-1,0.9075144508670521
346,-1,-1,0.9077809798270894
347,-1,-1,0.9080459770114943
348,-1,-1,0.9083094555873925
349,-1,-1,0.9085714285714286
350,-1,-1,0.9088319088319088
351,-1,-1,0.9090909090909091
352,-1,-1,0.9093484419263456
353,1,-1,0.9067796610169492
354,1,-1,0.9042253521126761
355,-1,-1,0.9044943820224719
356,-1,-1,0.9047619047619048
357,1,-1,0.9022346368715084
358,-1,-1,0.9025069637883009
359,-1,-1,0.9027777777777778
360,-1,-1,0.9030470914127424
361,-1,-1,0.9033149171270718
362,-1,-1,0.9035812672176309
363,-1,-1,0.9038461538461539
364,-1,-1,0.9041095890410958
365,-1,-1,0.9043715846994536
366,-1,-1,0.9046321525885559
367,-1,-1,0.904891304347826
368,-1,1,0.9024390243902439
369,-1,-1,0.9027027027027027
370,-1,-1,0.9029649595687331
371,-1,-1,0.9032258064516129
372,-1,-1,0.903485254691689
373,-1,-1,0.9037433155080213
374,1,-1,0.9013333333333333
375,-1,-1,0.901595744680851
376,-1,-1,0.9018567639257294
377,-1,-1,0.9021164021164021
378,-1,-1,0.9023746701846965
379,-1,-1,0.9026315789473685
380,-1,-1,0.9028871391076115
381,-1,-1,0.9031413612565445
382,-1,-1,0.9033942558746736
383,-1,-1,0.9036458333333334
384,1,-1,0.9012987012987013
385,-1,-1,0.9015544041450777
386,-1,-1,0.9018087855297158
387,1,-1,0.8994845360824743
388,1,-1,0.897172236503856
389,-1,-1,0.8974358974358975
390,-1,-1,0.8976982097186701
391,1,-1,0.8954081632653061
392,-1,-1,0.8956743002544529
393,1,-1,0.8934010152284264
394,-1,-1,0.8936708860759494
395,-1,-1,0.8939393939393939
396,1,-1,0.8916876574307305
397,-1,-1,0.8919597989949749
398,-1,-1,0.8922305764411027
399,-1,-1,0.8925
400,-1,-1,0.8927680798004988
401,-1,-1,0.8930348258706468
402,-1,-1,0.8933002481389578
403,-1,-1,0.8935643564356436
404,-1,-1,0.8938271604938272
405,-1,-1,0.8940886699507389
406,-1,-1,0.8943488943488943
407,-1,-1,0.8946078431372549
408,-1,-1,0.8948655256723717
409,1,-1,0.8926829268292683
410,-1,-1,0.8929440389294404
411,-1,-1,0.8932038834951457
412,-1,-1,0.8934624697336562
413,-1,-1,0.893719806763285
414,-1,-1,0.8939759036144578
415,-1,-1,0.8942307692307693
416,-1,-1,0.894484412470024
417,-1,-1,0.8947368421052632
418,-1,-1,0.8949880668257757
419,-1,-1,0.8952380952380953
420,-1,-1,0.8954869358669834
421,-1,-1,0.8957345971563981
422,-1,-1,0.8959810874704491
423,-1,-1,0.8962264150943396
424,1,-1,0.8941176470588236
425,-1,-1,0.8943661971830986
426,-1,-1,0.8946135831381733
427,-1,-1,0.8948598130841121
428,-1,-1,0.8951048951048951
429,-1,-1,0.8953488372093024
430,1,-1,0.8932714617169374
431,-1,-1,0.8935185185185185
432,-1,-1,0.8937644341801386
433,-1,-1,0.8940092165898618
434,-1,-1,0.8942528735632184
435,-1,-1,0.8944954128440367
436,1,-1,0.8924485125858124
437,-1,-1,0.8926940639269406
438,-1,-1,0.8929384965831435
439,-1,-1,0.8931818181818182
440,-1,-1,0.8934240362811792
441,-1,-1,0.8936651583710408
442,-1,-1,0.8939051918735892
443,-1,-1,0.8941441441441441
444,-1,-1,0.8943820224719101
445,-1,-1,0.8946188340807175
446,-1,-1,0.8948545861297539
447,-1,-1,0.8950892857142857
448,1,-1,0.8930957683741648
449,1,-1,0.8911111111111111
450,1,-1,0.8891352549889135
451,-1,-1,0.8893805309734514
452,-1,-1,0.8896247240618101
453,-1,-1,0.8898678414096917
454,-1,-1,0.8901098901098901
455,-1,1,0.8881578947368421
456,-1,-1,0.888402625820569
457,-1,-1,0.888646288209607
458,-1,-1,0.8888888888888888
459,-1,-1,0.8891304347826087
460,-1,1,0.8872017353579176
461,-1,-1,0.8874458874458875
462,-1,-1,0.8876889848812095
463,-1,-1,0.8879310344827587
464,-1,-1,0.8881720430107527
465,-1,-1,0.8884120171673819
466,-1,-1,0.8886509635974305
467,-1,-1,0.8888888888888888
468,-1,-1,0.8891257995735607
469,-1,-1,0.8893617021276595
470,-1,-1,0.8895966029723992
471,-1,-1,0.8898305084745762
472,-1,-1,0.8900634249471459
473,-1,-1,0.890295358649789
474,-1,-1,0.8905263157894737
475,-1,-1,0.8907563025210085
476,-1,-1,0.8909853249475891
477,-1,-1,0.891213389121339
478,-1,1,0.8893528183716075
479,-1,-1,0.8895833333333333
480,-1,-1,0.8898128898128899
481,-1,-1,0.8900414937759336
482,-1,-1,0.8902691511387164
483,-1,-1,0.890495867768595
484,-1,-1,0.8907216494845361
485,-1,-1,0.8909465020576132
486,-1,-1,0.891170431211499
487,-1,-1,0.8913934426229508
488,-1,-1,0.8916155419222904
489,-1,-1,0.8918367346938776
490,-1,-1,0.8920570264765784
491,-1,-1,0.8922764227642277
492,-1,-1,0.8924949290060852
493,-1,-1,0.8927125506072875
494,-1,-1,0.8929292929292929
495,-1,-1,0.8931451612903226
496,-1,-1,0.8933601609657947
497,1,1,0.893574297188755
498,1,-1,0.8917835671342685
499,-1,-1,0.892
500,-1,-1,0.8922155688622755
501,-1,-1,0.8924302788844621
502,-1,-1,0.8926441351888668
503,-1,-1,0.8928571428571429
504,-1,-1,0.8930693069306931
505,-1,-1,0.8932806324110671
506,-1,-1,0.893491124260355
507,-1,-1,0.8937007874015748
508,-1,-1,0.8939096267190569
509,-1,-1,0.8941176470588236
510,-1,-1,0.8943248532289628
511,-1,-1,0.89453125
512,-1,-1,0.8947368421052632
513,-1,-1,0.8949416342412452
514,-1,-1,0.8951456310679612
515,-1,-1,0.8953488372093024
516,-1,-1,0.8955512572533849
517,-1,-1,0.8957528957528957
518,-1,-1,0.8959537572254336
519,-1,-1,0.8961538461538462
520,-1,-1,0.8963531669865643
521,-1,-1,0.896551724137931
522,-1,-1,0.8967495219885278
523,-1,-1,0.8969465648854962
524,-1,-1,0.8971428571428571
525,-1,-1,0.8973384030418251
526,-1,-1,0.8975332068311196
527,-1,-1,0.8977272727272727
528,-1,-1,0.8979206049149339
529,-1,-1,0.8981132075471698
530,-1,-1,0.8983050847457628
531,-1,-1,0.8984962406015038
532,-1,-1,0.8986866791744841
533,-1,-1,0.898876404494382
534,-1,-1,0.8990654205607477
535,-1,-1,0.8992537313432836
536,-1,-1,0.8994413407821229
537,1,-1,0.8977695167286245
538,-1,-1,0.8979591836734694
539,-1,-1,0.8981481481481481
540,-1,-1,0.8983364140480592
541,-1,-1,0.8985239852398524
542,-1,-1,0.8987108655616943
543,-1,-1,0.8988970588235294
544,-1,-1,0.8990825688073395
545,-1,-1,0.8992673992673993
546,-1,-1,0.8994515539305301
547,-1,-1,0.8996350364963503
548,1,-1,0.8979963570127505
549,-1,-1,0.8981818181818182
550,-1,-1,0.8983666061705989
551,-1,-1,0.8985507246376812
552,-1,-1,0.8987341772151899
553,-1,-1,0.8989169675090253
554,-1,-1,0.8990990990990991
555,-1,-1,0.8992805755395683
556,-1,-1,0.8994614003590664
557,-1,-1,0.899641577060932
558,-1,-1,0.8998211091234347
559,1,-1,0.8982142857142857
560,-1,-1,0.8983957219251337
561,-1,-1,0.8985765124555161
562,-1,-1,0.8987566607460036
563,1,-1,0.8971631205673759
564,1,-1,0.8955752212389381
565,-1,-1,0.8957597173144877
566,-1,-1,0.8959435626102292
567,-1,-1,0.8961267605633803
568,-1,-1,0.8963093145869947
569,1,-1,0.8947368421052632
570,-1,-1,0.8949211908931699
571,-1,-1,0.8951048951048951
572,-1,-1,0.8952879581151832
573,-1,-1,0.8954703832752613
574,-1,-1,0.8956521739130435
575,-1,-1,0.8958333333333334
576,-1,-1,0.8960138648180243
577,-1,-1,0.8961937716262975
578,-1,-1,0.8963730569948186
579,-1,-1,0.896551724137931
580,-1,-1,0.8967297762478486
581,-1,-1,0.8969072164948454
582,-1,-1,0.8970840480274442
583,-1,-1,0.8972602739726028
584,-1,-1,0.8974358974358975
585,-1,-1,0.8976109215017065
586,-1,-1,0.8977853492333902
587,-1,-1,0.8979591836734694
588,-1,-1,0.8981324278438031
589,-1,-1,0.8983050847457628
590,-1,-1,0.8984771573604061
591,-1,-1,0.8986486486486487
592,1,-1,0.897133220910624
593,-1,-1,0.8973063973063973
594,-1,-1,0.8974789915966387
595,-1,-1,0.8976510067114094
596,-1,-1,0.897822445561139
597,-1,-1,0.8979933110367893
598,-1,-1,0.8981636060100167
599,-1,-1,0.8983333333333333
600,-1,-1,0.8985024958402662
601,-1,-1,0.8986710963455149
602,-1,-1,0.8988391376451078
603,1,-1,0.8973509933774835
604,-1,-1,0.8975206611570248
605,-1,-1,0.8976897689768977
606,-1,-1,0.8978583196046128
607,-1,-1,0.8980263157894737
608,-1,-1,0.8981937602627258
609,-1,-1,0.898360655737705
610,-1,-1,0.8985270049099836
611,-1,-1,0.8986928104575164
612,-1,-1,0.8988580750407831
613,-1,-1,0.8990228013029316
614,-1,-1,0.8991869918699187
615,-1,-1,0.8993506493506493
616,-1,-1,0.899513776337115
617,-1,-1,0.8996763754045307
618,1,-1,0.8982229402261712
619,-1,-1,0.8983870967741936
620,-1,-1,0.8985507246376812
621,-1,-1,0.8987138263665595
622,-1,-1,0.898876404494382
623,1,-1,0.8974358974358975
624,-1,-1,0.8976
625,-1,-1,0.8977635782747604
626,-1,-1,0.89792663476874
627,-1,-1,0.8980891719745223
628,-1,-1,0.8982511923688394
629,-1,-1,0.8984126984126984
630,1,-1,0.8969889064976229
631,-1,1,0.8955696202531646
632,-1,-1,0.8957345971563981
633,-1,-1,0.8958990536277602
634,-1,-1,0.8960629921259843
635,-1,-1,0.8962264150943396
636,-1,-1,0.8963893249607535
637,-1,-1,0.896551724137931
638,-1,-1,0.8967136150234741
639,-1,-1,0.896875
640,-1,-1,0.8970358814352574
641,-1,-1,0.897196261682243
642,-1,-1,0.8973561430793157
643,-1,-1,0.8975155279503105
644,-1,-1,0.8976744186046511
645,-1,-1,0.8978328173374613
646,-1,-1,0.8979907264296755
647,-1,-1,0.8981481481481481
648,-1,-1,0.8983050847457628
649,-1,-1,0.8984615384615384
650,-1,-1,0.8986175115207373
651,-1,-1,0.8987730061349694
652,-1,-1,0.8989280245022971
653,-1,-1,0.8990825688073395
654,-1,-1,0.899236641221374
655,1,1,0.899390243902439
656,-1,-1,0.8995433789954338
657,-1,-1,0.8996960486322189
658,-1,-1,0.8998482549317147
659,-1,-1,0.9
660,-1,-1,0.9001512859304085
661,-1,-1,0.9003021148036254
662,-1,-1,0.9004524886877828
663,-1,-1,0.9006024096385542
664,-1,-1,0.9007518796992481
665,-1,-1,0.9009009009009009
666,-1,-1,0.9010494752623688
667,-1,-1,0.9011976047904192
668,-1,-1,0.9013452914798207
669,-1,-1,0.9014925373134328
670,-1,-1,0.9016393442622951
671,-1,-1,0.9017857142857143
672,-1,-1,0.9019316493313522
673,-1,-1,0.9020771513353115
674,1,-1,0.9007407407407407
675,-1,-1,0.900887573964497
676,-1,-1,0.9010339734121122
677,-1,-1,0.9011799410029498
678,-1,-1,0.9013254786450663
679,-1,-1,0.9014705882352941
680,-1,-1,0.9016152716593245
681,-1,-1,0.9017595307917888
682,-1,-1,0.9019033674963397
683,-1,-1,0.902046783625731
684,-1,-1,0.9021897810218978
685,-1,-1,0.902332361516035
686,-1,-1,0.9024745269286754
687,-1,-1,0.9026162790697675
688,-1,-1,0.9027576197387518
689,-1,-1,0.9028985507246376
690,-1,-1,0.9030390738060782
691,1,-1,0.9017341040462428
692,1,-1,0.9004329004329005
693,-1,-1,0.9005763688760807
694,-1,-1,0.9007194244604316
695,-1,-1,0.9008620689655172
696,-1,-1,0.9010043041606887
697,1,-1,0.8997134670487106
698,-1,-1,0.899856938483548
699,-1,-1,0.9
700,-1,-1,0.9001426533523538
701,1,-1,0.8988603988603988
702,-1,-1,0.89900426742532
703,-1,-1,0.8991477272727273
704,-1,-1,0.8992907801418439
705,-1,-1,0.8994334277620396
706,1,-1,0.8981612446958982
707,-1,-1,0.8983050847457628
708,-1,-1,0.8984485190409027
709,-1,-1,0.8985915492957747
710,-1,-1,0.8987341772151899
711,-1,-1,0.898876404494382
712,-1,-1,0.8990182328190743
713,-1,-1,0.8991596638655462
714,-1,-1,0.8993006993006993
715,-1,-1,0.8994413407821229
716,-1,-1,0.899581589958159
717,-1,-1,0.8997214484679665
718,-1,-1,0.8998609179415855
719,-1,-1,0.9
720,-1,-1,0.9001386962552012
721,-1,-1,0.9002770083102493
722,-1,-1,0.9004149377593361
723,-1,-1,0.9005524861878453
724,-1,-1,0.9006896551724138
725,1,-1,0.8994490358126722
726,-1,-1,0.8995873452544704
727,-1,-1,0.8997252747252747
728,-1,-1,0.8998628257887518
729,-1,-1,0.9
730,-1,-1,0.9001367989056087
731,1,-1,0.8989071038251366
732,-1,-1,0.8990450204638472
733,-1,-1,0.8991825613079019
734,-1,1,0.8979591836734694
735,-1,-1,0.8980978260869565
736,-1,-1,0.898236092265943
737,-1,-1,0.8983739837398373
738,-1,-1,0.8985115020297699
739,-1,-1,0.8986486486486487
740,1,-1,0.8974358974358975
741,-1,-1,0.8975741239892183
742,-1,-1,0.8977119784656796
743,-1,-1,0.8978494623655914
744,-1,-1,0.897986577181208
745,-1,-1,0.8981233243967829
746,-1,-1,0.8982597054886211
747,-1,-1,0.8983957219251337
748,1,-1,0.897196261682243
749,-1,-1,0.8973333333333333
750,-1,-1,0.8974700399467377
751,1,-1,0.8962765957446809
752,-1,-1,0.896414342629482
753,-1,-1,0.896551724137931
754,1,-1,0.895364238410596
755,1,-1,0.8941798941798942
756,-1,-1,0.8943196829590488
757,-1,-1,0.8944591029023746
758,1,-1,0.8932806324110671
759,-1,-1,0.8934210526315789
760,-1,-1,0.8935611038107752
761,-1,-1,0.8937007874015748
762,-1,-1,0.8938401048492791
763,-1,-1,0.893979057591623
764,-1,-1,0.8941176470588236
765,1,1,0.8942558746736292
766,-1,-1,0.894393741851369
767,-1,-1,0.89453125
768,-1,-1,0.8946684005201561
769,-1,-1,0.8948051948051948
770,-1,-1,0.8949416342412452
771,-1,-1,0.8950777202072538
772,-1,-1,0.8952134540750324
773,-1,-1,0.8953488372093024
774,-1,-1,0.895483870967742
775,1,1,0.895618556701031
776,1,-1,0.8944658944658944
777,-1,-1,0.8946015424164524
778,-1,-1,0.8947368421052632
779,-1,-1,0.8948717948717949
780,-1,-1,0.8950064020486556
781,-1,-1,0.8951406649616368
782,-1,-1,0.8952745849297573
783,-1,-1,0.8954081632653061
784,-1,-1,0.8955414012738854
785,-1,-1,0.8956743002544529
786,-1,-1,0.8958068614993647
787,-1,-1,0.8959390862944162
788,-1,-1,0.8960709759188846
789,-1,-1,0.8962025316455696
790,-1,-1,0.8963337547408344
791,-1,-1,0.8964646464646465
792,-1,-1,0.8965952080706179
793,-1,-1,0.8967254408060453
794,-1,-1,0.8968553459119497
795,-1,-1,0.8969849246231156
796,-1,1,0.8958594730238394
797,-1,-1,0.8959899749373433
798,-1,-1,0.8961201501877347
799,1,-1,0.895
800,-1,-1,0.8951310861423221
801,-1,-1,0.8952618453865336
802,-1,-1,0.8953922789539228
803,-1,-1,0.8955223880597015
804,-1,-1,0.8956521739130435
805,-1,-1,0.8957816377171216
806,-1,-1,0.895910780669145
807,-1,-1,0.8960396039603961
808,-1,-1,0.896168108776267
809,-1,-1,0.8962962962962963
810,-1,-1,0.8964241676942046
811,-1,-1,0.896551724137931
812,-1,-1,0.8966789667896679
813,1,1,0.8968058968058968
814,-1,-1,0.8969325153374234
815,-1,-1,0.8970588235294118
816,-1,-1,0.8971848225214198
817,-1,-1,0.8973105134474327
818,-1,-1,0.8974358974358975
819,-1,-1,0.8975609756097561
820,-1,-1,0.8976857490864799
821,1,-1,0.8965936739659367
822,-1,-1,0.8967193195625759
823,-1,-1,0.8968446601941747
824,-1,-1,0.896969696969697
825,-1,-1,0.8970944309927361
826,-1,-1,0.8972188633615478
827,-1,-1,0.8973429951690821
828,-1,-1,0.8974668275030157
829,-1,-1,0.8975903614457831
830,-1,-1,0.8977135980746089
831,-1,-1,0.8978365384615384
832,1,-1,0.8967587034813925
833,1,-1,0.89568345323741
834,-1,-1,0.895808383233533
835,-1,-1,0.895933014354067
836,-1,-1,0.8960573476702509
837,1,-1,0.8949880668257757
838,-1,-1,0.8951132300357568
839,1,-1,0.8940476190476191
840,-1,-1,0.8941736028537456
841,-1,-1,0.8942992874109263
842,-1,-1,0.8944246737841044
843,1,-1,0.8933649289099526
844,-1,-1,0.893491124260355
845,-1,-1,0.8936170212765957
846,1,-1,0.8925619834710744
